src_idx,dst_idx,src_accession,dst_accession,pmi_weight
160,15,A0A8VMUH4,A0AYTJXE1,1.2809339
160,172,A0A8VMUH4,O0UZPEAU,1.2039728
172,160,O0UZPEAU,A0A8VMUH4,1.2039728
160,206,A0A8VMUH4,O0BNN0ME,1.2039728
206,160,O0BNN0ME,A0A8VMUH4,1.2039728
13,160,O0DBDW21,A0A8VMUH4,1.0986123
160,13,A0A8VMUH4,O0DBDW21,1.0986123
92,160,P093KMK8,A0A8VMUH4,1.0986123
160,92,A0A8VMUH4,P093KMK8,1.0986123
45,160,Q9PBN78C,A0A8VMUH4,1.0986123
160,45,A0A8VMUH4,Q9PBN78C,1.0986123
161,190,Q94MUEKO,P08RIECG,1.3217559
190,161,P08RIECG,Q94MUEKO,1.3217559
161,214,Q94MUEKO,O0CV3TLF,1.3217559
214,161,O0CV3TLF,Q94MUEKO,1.3217559
40,161,A0A7EEDTR,Q94MUEKO,1.2039728
161,40,Q94MUEKO,A0A7EEDTR,1.2039728
162,185,O0493WXB,P0N1YBWV,1.4552872
185,162,P0N1YBWV,O0493WXB,1.4552872
162,204,O0493WXB,Q9KAMUGF,1.3011365
204,162,Q9KAMUGF,O0493WXB,1.3011365
162,183,O0493WXB,O0D6MZSL,1.2321436
183,162,O0D6MZSL,O0493WXB,1.2321436
162,164,O0493WXB,Q9UOFWB7,1.2321436
164,162,Q9UOFWB7,O0493WXB,1.2321436
162,189,O0493WXB,A0AXPNNGN,1.1676052
189,162,A0AXPNNGN,O0493WXB,1.1676052
162,200,O0493WXB,Q9B7R314,1.1676052
200,162,Q9B7R314,O0493WXB,1.1676052
91,162,A0A08YG0R,O0493WXB,1.0498221
162,91,O0493WXB,A0A08YG0R,1.0498221
100,163,O0KIZZQO,P0BJ17ML,1.0986123
163,100,P0BJ17ML,O0KIZZQO,1.0986123
157,163,P0PXNF7E,P0BJ17ML,1.0986123
163,157,P0BJ17ML,P0PXNF7E,1.0986123
43,163,P01WJ0T1,P0BJ17ML,0.98082924
163,43,P0BJ17ML,P01WJ0T1,0.98082924
7,163,A0ANQ4FMR,P0BJ17ML,0.9444616
163,7,P0BJ17ML,A0ANQ4FMR,0.9444616
17,163,A0A5KXVFK,P0BJ17ML,0.9444616
163,17,P0BJ17ML,A0A5KXVFK,0.9444616
65,163,O0EQTUL2,P0BJ17ML,0.9444616
163,65,P0BJ17ML,O0EQTUL2,0.9444616
163,177,P0BJ17ML,Q9V1XG15,0.9444616
177,163,Q9V1XG15,P0BJ17ML,0.9444616
113,163,O08XF7KR,P0BJ17ML,0.87546873
163,113,P0BJ17ML,O08XF7KR,0.87546873
21,163,Q971YZOX,P0BJ17ML,0.87546873
163,21,P0BJ17ML,Q971YZOX,0.87546873
164,168,Q9UOFWB7,P0YVSLHD,1.3862944
168,164,P0YVSLHD,Q9UOFWB7,1.3862944
164,185,Q9UOFWB7,P0N1YBWV,1.3217559
185,164,P0N1YBWV,Q9UOFWB7,1.3217559
164,177,Q9UOFWB7,Q9V1XG15,1.2321436
177,164,Q9V1XG15,Q9UOFWB7,1.2321436
13,164,O0DBDW21,Q9UOFWB7,1.0986123
164,13,Q9UOFWB7,O0DBDW21,1.0986123
54,164,A0ANUJZA8,Q9UOFWB7,1.0986123
164,54,Q9UOFWB7,A0ANUJZA8,1.0986123
164,166,Q9UOFWB7,A0AF1BCP1,1.0986123
166,164,A0AF1BCP1,Q9UOFWB7,1.0986123
165,189,Q9NQFLLF,A0AXPNNGN,1.3217559
189,165,A0AXPNNGN,Q9NQFLLF,1.3217559
165,210,Q9NQFLLF,Q95LLO34,1.3217559
210,165,Q95LLO34,Q9NQFLLF,1.3217559
165,219,Q9NQFLLF,P0NUVY8X,1.3217559
219,165,P0NUVY8X,Q9NQFLLF,1.3217559
166,184,A0AF1BCP1,A0AIPPSFX,1.3217559
184,166,A0AIPPSFX,A0AF1BCP1,1.3217559
55,166,Q9NCXLLH,A0AF1BCP1,1.2039728
166,55,A0AF1BCP1,Q9NCXLLH,1.2039728
166,196,A0AF1BCP1,P0TD44KK,1.2039728
196,166,P0TD44KK,A0AF1BCP1,1.2039728
166,182,A0AF1BCP1,O06UGVSD,1.2039728
182,166,O06UGVSD,A0AF1BCP1,1.2039728
167,186,O0VOHSMH,A0ALUNJ4J,1.3862944
186,167,A0ALUNJ4J,O0VOHSMH,1.3862944
73,167,Q9479T6B,O0VOHSMH,1.0986123
167,73,O0VOHSMH,Q9479T6B,1.0986123
0,167,A0AAJI0Y8,O0VOHSMH,1.0986123
167,0,O0VOHSMH,A0AAJI0Y8,1.0986123
68,167,A0AZIM6CJ,O0VOHSMH,1.0986123
167,68,O0VOHSMH,A0AZIM6CJ,1.0986123
167,217,O0VOHSMH,A0AYOS0FB,1.0033021
217,167,A0AYOS0FB,O0VOHSMH,1.0033021
9,167,Q9Y41IBU,O0VOHSMH,0.98082924
167,9,O0VOHSMH,Q9Y41IBU,0.98082924
17,167,A0A5KXVFK,O0VOHSMH,0.9444616
167,17,O0VOHSMH,A0A5KXVFK,0.9444616
77,167,A0A18HAFI,O0VOHSMH,0.9444616
167,77,O0VOHSMH,A0A18HAFI,0.9444616
168,177,P0YVSLHD,Q9V1XG15,1.4552872
177,168,Q9V1XG15,P0YVSLHD,1.4552872
168,208,P0YVSLHD,A0AMMX3Y4,1.2909842
208,168,A0AMMX3Y4,P0YVSLHD,1.2909842
154,168,P0WVZNVS,P0YVSLHD,1.2039728
168,154,P0YVSLHD,P0WVZNVS,1.2039728
168,175,P0YVSLHD,P02CWTGW,1.2039728
175,168,P02CWTGW,P0YVSLHD,1.2039728
168,182,P0YVSLHD,O06UGVSD,1.2039728
182,168,O06UGVSD,P0YVSLHD,1.2039728
73,169,Q9479T6B,A0AH811KH,1.3217559
169,73,A0AH811KH,Q9479T6B,1.3217559
137,169,A0AQC1IYZ,A0AH811KH,1.1676052
169,137,A0AH811KH,A0AQC1IYZ,1.1676052
169,171,A0AH811KH,P0C5BA7U,1.0986123
171,169,P0C5BA7U,A0AH811KH,1.0986123
99,169,P0XFGCA2,A0AH811KH,1.0340737
169,99,A0AH811KH,P0XFGCA2,1.0340737
170,211,A0ARPETI9,P0BXK5BV,1.5040774
211,170,P0BXK5BV,A0ARPETI9,1.5040774
137,170,A0AQC1IYZ,A0ARPETI9,1.1676052
170,137,A0ARPETI9,A0AQC1IYZ,1.1676052
170,178,A0ARPETI9,O011Q7UU,1.1676052
178,170,O011Q7UU,A0ARPETI9,1.1676052
5,170,A0A9NT3WX,A0ARPETI9,1.0986123
170,5,A0ARPETI9,A0A9NT3WX,1.0986123
8,170,A0AVG0FN9,A0ARPETI9,1.0986123
170,8,A0ARPETI9,A0AVG0FN9,1.0986123
15,170,A0AYTJXE1,A0ARPETI9,1.0986123
170,15,A0ARPETI9,A0AYTJXE1,1.0986123
18,170,A0AVREN9T,A0ARPETI9,1.0986123
170,18,A0ARPETI9,A0AVREN9T,1.0986123
50,170,O0M35IXZ,A0ARPETI9,1.0986123
170,50,A0ARPETI9,O0M35IXZ,1.0986123
40,170,A0A7EEDTR,A0ARPETI9,0.91629076
170,40,A0ARPETI9,A0A7EEDTR,0.91629076
31,170,O0J2QP89,A0ARPETI9,0.91629076
170,31,A0ARPETI9,O0J2QP89,0.91629076
171,191,P0C5BA7U,A0AX5WVFL,1.9252908
191,171,A0AX5WVFL,P0C5BA7U,1.9252908
23,171,Q9VAZCCC,P0C5BA7U,1.0986123
171,23,P0C5BA7U,Q9VAZCCC,1.0986123
58,171,A0AKH2VL2,P0C5BA7U,1.0986123
171,58,P0C5BA7U,A0AKH2VL2,1.0986123
85,171,P05IQVNB,P0C5BA7U,0.98082924
171,85,P0C5BA7U,P05IQVNB,0.98082924
97,171,Q91N6KV1,P0C5BA7U,0.98082924
171,97,P0C5BA7U,Q91N6KV1,0.98082924
100,172,O0KIZZQO,O0UZPEAU,1.2039728
172,100,O0UZPEAU,O0KIZZQO,1.2039728
172,219,O0UZPEAU,P0NUVY8X,1.2039728
219,172,P0NUVY8X,O0UZPEAU,1.2039728
97,173,Q91N6KV1,Q92W37DG,1.2039728
173,97,Q92W37DG,Q91N6KV1,1.2039728
8,173,A0AVG0FN9,Q92W37DG,1.0986123
173,8,Q92W37DG,A0AVG0FN9,1.0986123
10,173,O0JH75L5,Q92W37DG,1.0986123
173,10,Q92W37DG,O0JH75L5,1.0986123
174,214,Q9POC50O,O0CV3TLF,1.3217559
214,174,O0CV3TLF,Q9POC50O,1.3217559
114,174,O049ITN6,Q9POC50O,1.0986123
174,114,Q9POC50O,O049ITN6,1.0986123
161,174,Q94MUEKO,Q9POC50O,1.0986123
174,161,Q9POC50O,Q94MUEKO,1.0986123
173,174,Q92W37DG,Q9POC50O,1.0986123
174,173,Q9POC50O,Q92W37DG,1.0986123
16,174,Q9Q85JSL,Q9POC50O,0.98082924
174,16,Q9POC50O,Q9Q85JSL,0.98082924
97,174,Q91N6KV1,Q9POC50O,0.98082924
174,97,Q9POC50O,Q91N6KV1,0.98082924
74,174,A0AXEQBNN,Q9POC50O,0.9444616
174,74,Q9POC50O,A0AXEQBNN,0.9444616
79,174,A0A2FLU7Y,Q9POC50O,0.9444616
174,79,Q9POC50O,A0A2FLU7Y,0.9444616
109,174,O0DJE15A,Q9POC50O,0.9444616
174,109,Q9POC50O,O0DJE15A,0.9444616
175,189,P02CWTGW,A0AXPNNGN,1.4271164
189,175,A0AXPNNGN,P02CWTGW,1.4271164
23,175,Q9VAZCCC,P02CWTGW,1.2039728
175,23,P02CWTGW,Q9VAZCCC,1.2039728
175,198,P02CWTGW,P07OONNF,1.2039728
198,175,P07OONNF,P02CWTGW,1.2039728
175,210,P02CWTGW,Q95LLO34,1.2039728
210,175,Q95LLO34,P02CWTGW,1.2039728
175,182,P02CWTGW,O06UGVSD,1.0861897
182,175,O06UGVSD,P02CWTGW,1.0861897
162,175,O0493WXB,P02CWTGW,1.0498221
175,162,P02CWTGW,O0493WXB,1.0498221
175,177,P02CWTGW,Q9V1XG15,1.0498221
177,175,Q9V1XG15,P02CWTGW,1.0498221
97,176,Q91N6KV1,P0033IFM,1.2039728
176,97,P0033IFM,Q91N6KV1,1.2039728
10,176,O0JH75L5,P0033IFM,1.0986123
176,10,P0033IFM,O0JH75L5,1.0986123
7,176,A0ANQ4FMR,P0033IFM,1.0498221
176,7,P0033IFM,A0ANQ4FMR,1.0498221
74,176,A0AXEQBNN,P0033IFM,1.0498221
176,74,P0033IFM,A0AXEQBNN,1.0498221
136,176,P03J3R3V,P0033IFM,1.0498221
176,136,P0033IFM,P03J3R3V,1.0498221
115,176,Q95J2O76,P0033IFM,1.0216513
176,115,P0033IFM,Q95J2O76,1.0216513
176,192,P0033IFM,Q9ZBNZ8S,1.0216513
192,176,Q9ZBNZ8S,P0033IFM,1.0216513
25,176,Q923GDP1,P0033IFM,1.0033021
176,25,P0033IFM,Q923GDP1,1.0033021
122,176,A0AQ8MYXV,P0033IFM,1.0033021
176,122,P0033IFM,A0AQ8MYXV,1.0033021
133,176,Q9WYZX4G,P0033IFM,0.91629076
176,133,P0033IFM,Q9WYZX4G,0.91629076
157,176,P0PXNF7E,P0033IFM,0.91629076
176,157,P0033IFM,P0PXNF7E,0.91629076
177,188,Q9V1XG15,Q9V7LN2I,1.1676052
188,177,Q9V7LN2I,Q9V1XG15,1.1676052
31,177,O0J2QP89,Q9V1XG15,1.0498221
177,31,Q9V1XG15,O0J2QP89,1.0498221
55,177,Q9NCXLLH,Q9V1XG15,1.0498221
177,55,Q9V1XG15,Q9NCXLLH,1.0498221
68,177,A0AZIM6CJ,Q9V1XG15,1.0498221
177,68,Q9V1XG15,A0AZIM6CJ,1.0498221
86,177,O04GH2MR,Q9V1XG15,1.0498221
177,86,Q9V1XG15,O04GH2MR,1.0498221
116,177,P03KKV95,Q9V1XG15,1.0498221
177,116,Q9V1XG15,P03KKV95,1.0498221
139,177,O037DIA9,Q9V1XG15,1.0498221
177,139,Q9V1XG15,O037DIA9,1.0498221
141,177,O0EBB9EP,Q9V1XG15,1.0498221
177,141,Q9V1XG15,O0EBB9EP,1.0498221
154,177,P0WVZNVS,Q9V1XG15,1.0498221
177,154,Q9V1XG15,P0WVZNVS,1.0498221
15,178,A0AYTJXE1,O011Q7UU,1.2321436
178,15,O011Q7UU,A0AYTJXE1,1.2321436
178,211,O011Q7UU,P0BXK5BV,1.2321436
211,178,P0BXK5BV,O011Q7UU,1.2321436
34,178,A0A4CC5OP,O011Q7UU,1.1676052
178,34,O011Q7UU,A0A4CC5OP,1.1676052
133,179,Q9WYZX4G,P0FCPKJD,1.3217559
179,133,P0FCPKJD,Q9WYZX4G,1.3217559
128,179,Q9QJJA2S,P0FCPKJD,1.1676052
179,128,P0FCPKJD,Q9QJJA2S,1.1676052
5,179,A0A9NT3WX,P0FCPKJD,1.0986123
179,5,P0FCPKJD,A0A9NT3WX,1.0986123
129,179,Q9C89K8Q,P0FCPKJD,1.0340737
179,129,P0FCPKJD,Q9C89K8Q,1.0340737
173,179,Q92W37DG,P0FCPKJD,1.0340737
179,173,P0FCPKJD,Q92W37DG,1.0340737
40,179,A0A7EEDTR,P0FCPKJD,0.91629076
179,40,P0FCPKJD,A0A7EEDTR,0.91629076
91,179,A0A08YG0R,P0FCPKJD,0.91629076
179,91,P0FCPKJD,A0A08YG0R,0.91629076
76,179,A0AQ0B8IE,P0FCPKJD,0.91629076
179,76,P0FCPKJD,A0AQ0B8IE,0.91629076
28,179,P0Q5C34G,P0FCPKJD,0.91629076
179,28,P0FCPKJD,P0Q5C34G,0.91629076
97,179,Q91N6KV1,P0FCPKJD,0.91629076
179,97,P0FCPKJD,Q91N6KV1,0.91629076
91,180,A0A08YG0R,P0SLQC3E,1.2039728
180,91,P0SLQC3E,A0A08YG0R,1.2039728
70,180,O0C3O18B,P0SLQC3E,1.0986123
180,70,P0SLQC3E,O0C3O18B,1.0986123
24,180,P0CIYHE4,P0SLQC3E,1.0498221
180,24,P0SLQC3E,P0CIYHE4,1.0498221
41,180,P0VZHWJ5,P0SLQC3E,1.0498221
180,41,P0SLQC3E,P0VZHWJ5,1.0498221
180,206,P0SLQC3E,O0BNN0ME,1.0216513
206,180,O0BNN0ME,P0SLQC3E,1.0216513
23,180,Q9VAZCCC,P0SLQC3E,0.91629076
180,23,P0SLQC3E,Q9VAZCCC,0.91629076
92,180,P093KMK8,P0SLQC3E,0.91629076
180,92,P0SLQC3E,P093KMK8,0.91629076
100,180,O0KIZZQO,P0SLQC3E,0.91629076
180,100,P0SLQC3E,O0KIZZQO,0.91629076
125,180,A0APY6B2S,P0SLQC3E,0.91629076
180,125,P0SLQC3E,A0APY6B2S,0.91629076
165,180,Q9NQFLLF,P0SLQC3E,0.91629076
180,165,P0SLQC3E,Q9NQFLLF,0.91629076
180,194,P0SLQC3E,P0YUP126,0.91629076
194,180,P0YUP126,P0SLQC3E,0.91629076
31,181,O0J2QP89,A0AWSQT2C,1.2039728
181,31,A0AWSQT2C,O0J2QP89,1.2039728
181,195,A0AWSQT2C,O0832EJ4,1.0216513
195,181,O0832EJ4,A0AWSQT2C,1.0216513
132,181,O0361I2O,A0AWSQT2C,1.0033021
181,132,A0AWSQT2C,O0361I2O,1.0033021
13,181,O0DBDW21,A0AWSQT2C,0.91629076
181,13,A0AWSQT2C,O0DBDW21,0.91629076
0,181,A0AAJI0Y8,A0AWSQT2C,0.91629076
181,0,A0AWSQT2C,A0AAJI0Y8,0.91629076
68,181,A0AZIM6CJ,A0AWSQT2C,0.91629076
181,68,A0AWSQT2C,A0AZIM6CJ,0.91629076
86,181,O04GH2MR,A0AWSQT2C,0.91629076
181,86,A0AWSQT2C,O04GH2MR,0.91629076
22,181,O06QICA9,A0AWSQT2C,0.91629076
181,22,A0AWSQT2C,O06QICA9,0.91629076
82,181,P0APRPN3,A0AWSQT2C,0.91629076
181,82,A0AWSQT2C,P0APRPN3,0.91629076
181,184,A0AWSQT2C,A0AIPPSFX,0.91629076
184,181,A0AIPPSFX,A0AWSQT2C,0.91629076
21,181,Q971YZOX,A0AWSQT2C,0.91629076
181,21,A0AWSQT2C,Q971YZOX,0.91629076
157,182,P0PXNF7E,O06UGVSD,1.2039728
182,157,O06UGVSD,P0PXNF7E,1.2039728
154,182,P0WVZNVS,O06UGVSD,1.2039728
182,154,O06UGVSD,P0WVZNVS,1.2039728
182,210,O06UGVSD,Q95LLO34,1.2039728
210,182,Q95LLO34,O06UGVSD,1.2039728
61,182,Q93FB9WE,O06UGVSD,1.0498221
182,61,O06UGVSD,Q93FB9WE,1.0498221
109,182,O0DJE15A,O06UGVSD,1.0498221
182,109,O06UGVSD,O0DJE15A,1.0498221
136,182,P03J3R3V,O06UGVSD,1.0498221
182,136,O06UGVSD,P03J3R3V,1.0498221
182,204,O06UGVSD,Q9KAMUGF,1.0498221
204,182,Q9KAMUGF,O06UGVSD,1.0498221
183,196,O0D6MZSL,P0TD44KK,1.3862944
196,183,P0TD44KK,O0D6MZSL,1.3862944
183,204,O0D6MZSL,Q9KAMUGF,1.2321436
204,183,Q9KAMUGF,O0D6MZSL,1.2321436
58,184,A0AKH2VL2,A0AIPPSFX,1.3217559
184,58,A0AIPPSFX,A0AKH2VL2,1.3217559
184,193,A0AIPPSFX,O0II826M,1.3217559
193,184,O0II826M,A0AIPPSFX,1.3217559
145,184,P0CJ883F,A0AIPPSFX,1.1676052
184,145,A0AIPPSFX,P0CJ883F,1.1676052
113,184,O08XF7KR,A0AIPPSFX,1.0986123
184,113,A0AIPPSFX,O08XF7KR,1.0986123
183,185,O0D6MZSL,P0N1YBWV,1.0986123
185,183,P0N1YBWV,O0D6MZSL,1.0986123
15,186,A0AYTJXE1,A0ALUNJ4J,1.3862944
186,15,A0ALUNJ4J,A0AYTJXE1,1.3862944
0,186,A0AAJI0Y8,A0ALUNJ4J,1.2039728
186,0,A0ALUNJ4J,A0AAJI0Y8,1.2039728
55,186,Q9NCXLLH,A0ALUNJ4J,1.2039728
186,55,A0ALUNJ4J,Q9NCXLLH,1.2039728
187,200,P0CX7LXZ,Q9B7R314,1.1394343
200,187,Q9B7R314,P0CX7LXZ,1.1394343
3,187,Q9ZMF8MF,P0CX7LXZ,1.0216513
187,3,P0CX7LXZ,Q9ZMF8MF,1.0216513
175,187,P02CWTGW,P0CX7LXZ,1.0216513
187,175,P0CX7LXZ,P02CWTGW,1.0216513
13,187,O0DBDW21,P0CX7LXZ,0.91629076
187,13,P0CX7LXZ,O0DBDW21,0.91629076
73,187,Q9479T6B,P0CX7LXZ,0.91629076
187,73,P0CX7LXZ,Q9479T6B,0.91629076
76,187,A0AQ0B8IE,P0CX7LXZ,0.91629076
187,76,P0CX7LXZ,A0AQ0B8IE,0.91629076
187,196,P0CX7LXZ,P0TD44KK,0.91629076
196,187,P0TD44KK,P0CX7LXZ,0.91629076
187,198,P0CX7LXZ,P07OONNF,0.91629076
198,187,P07OONNF,P0CX7LXZ,0.91629076
185,187,P0N1YBWV,P0CX7LXZ,0.91629076
187,185,P0CX7LXZ,P0N1YBWV,0.91629076
187,193,P0CX7LXZ,O0II826M,0.91629076
193,187,O0II826M,P0CX7LXZ,0.91629076
43,187,P01WJ0T1,P0CX7LXZ,0.7985077
187,43,P0CX7LXZ,P01WJ0T1,0.7985077
61,187,Q93FB9WE,P0CX7LXZ,0.76214004
187,61,P0CX7LXZ,Q93FB9WE,0.76214004
75,187,O0L1N13Q,P0CX7LXZ,0.76214004
187,75,P0CX7LXZ,O0L1N13Q,0.76214004
8,188,A0AVG0FN9,Q9V7LN2I,1.0986123
188,8,Q9V7LN2I,A0AVG0FN9,1.0986123
6,188,Q9ZBIKCO,Q9V7LN2I,1.0986123
188,6,Q9V7LN2I,Q9ZBIKCO,1.0986123
99,188,P0XFGCA2,Q9V7LN2I,1.0340737
188,99,Q9V7LN2I,P0XFGCA2,1.0340737
23,189,Q9VAZCCC,A0AXPNNGN,1.3217559
189,23,A0AXPNNGN,Q9VAZCCC,1.3217559
189,219,A0AXPNNGN,P0NUVY8X,1.3217559
219,189,P0NUVY8X,A0AXPNNGN,1.3217559
34,189,A0A4CC5OP,A0AXPNNGN,1.0340737
189,34,A0AXPNNGN,A0A4CC5OP,1.0340737
144,189,Q9P84DY8,A0AXPNNGN,1.0340737
189,144,A0AXPNNGN,Q9P84DY8,1.0340737
58,190,A0AKH2VL2,P08RIECG,1.3217559
190,58,P08RIECG,A0AKH2VL2,1.3217559
190,203,P08RIECG,A0AD6VASP,1.3217559
203,190,A0AD6VASP,P08RIECG,1.3217559
11,190,O05XFF08,P08RIECG,1.1676052
190,11,P08RIECG,O05XFF08,1.1676052
178,190,O011Q7UU,P08RIECG,1.1676052
190,178,P08RIECG,O011Q7UU,1.1676052
190,191,P08RIECG,A0AX5WVFL,1.1676052
191,190,A0AX5WVFL,P08RIECG,1.1676052
50,190,O0M35IXZ,P08RIECG,1.0986123
190,50,P08RIECG,O0M35IXZ,1.0986123
183,190,O0D6MZSL,P08RIECG,1.0986123
190,183,P08RIECG,O0D6MZSL,1.0986123
190,211,P08RIECG,P0BXK5BV,1.0986123
211,190,P0BXK5BV,P08RIECG,1.0986123
30,191,Q9OR56FA,A0AX5WVFL,1.0498221
191,30,A0AX5WVFL,Q9OR56FA,1.0498221
54,191,A0ANUJZA8,A0AX5WVFL,1.0498221
191,54,A0AX5WVFL,A0ANUJZA8,1.0498221
78,191,O0YUHZ1K,A0AX5WVFL,1.0498221
191,78,A0AX5WVFL,O0YUHZ1K,1.0498221
126,191,P0NFTU2K,A0AX5WVFL,1.0498221
191,126,A0AX5WVFL,P0NFTU2K,1.0498221
154,191,P0WVZNVS,A0AX5WVFL,1.0498221
191,154,A0AX5WVFL,P0WVZNVS,1.0498221
161,191,Q94MUEKO,A0AX5WVFL,1.0498221
191,161,A0AX5WVFL,Q94MUEKO,1.0498221
165,191,Q9NQFLLF,A0AX5WVFL,1.0498221
191,165,A0AX5WVFL,Q9NQFLLF,1.0498221
100,192,O0KIZZQO,Q9ZBNZ8S,1.2039728
192,100,Q9ZBNZ8S,O0KIZZQO,1.2039728
11,192,O05XFF08,Q9ZBNZ8S,1.0498221
192,11,Q9ZBNZ8S,O05XFF08,1.0498221
61,192,Q93FB9WE,Q9ZBNZ8S,1.0498221
192,61,Q9ZBNZ8S,Q93FB9WE,1.0498221
65,192,O0EQTUL2,Q9ZBNZ8S,1.0498221
192,65,Q9ZBNZ8S,O0EQTUL2,1.0498221
131,192,P09K9XJD,Q9ZBNZ8S,1.0498221
192,131,Q9ZBNZ8S,P09K9XJD,1.0498221
136,192,P03J3R3V,Q9ZBNZ8S,1.0498221
192,136,Q9ZBNZ8S,P03J3R3V,1.0498221
10,192,O0JH75L5,Q9ZBNZ8S,0.98082924
192,10,Q9ZBNZ8S,O0JH75L5,0.98082924
15,192,A0AYTJXE1,Q9ZBNZ8S,0.98082924
192,15,Q9ZBNZ8S,A0AYTJXE1,0.98082924
192,213,Q9ZBNZ8S,P09RR7SF,0.98082924
213,192,P09RR7SF,Q9ZBNZ8S,0.98082924
47,192,Q97IF2G0,Q9ZBNZ8S,0.91629076
192,47,Q9ZBNZ8S,Q97IF2G0,0.91629076
53,192,A0ADP0LV6,Q9ZBNZ8S,0.91629076
192,53,Q9ZBNZ8S,A0ADP0LV6,0.91629076
150,192,P0AJEPEE,Q9ZBNZ8S,0.91629076
192,150,Q9ZBNZ8S,P0AJEPEE,0.91629076
192,214,Q9ZBNZ8S,O0CV3TLF,0.91629076
214,192,O0CV3TLF,Q9ZBNZ8S,0.91629076
193,196,O0II826M,P0TD44KK,1.3217559
196,193,P0TD44KK,O0II826M,1.3217559
113,193,O08XF7KR,O0II826M,1.0986123
193,113,O0II826M,O08XF7KR,1.0986123
185,193,P0N1YBWV,O0II826M,1.0340737
193,185,O0II826M,P0N1YBWV,1.0340737
193,200,O0II826M,Q9B7R314,1.0340737
200,193,Q9B7R314,O0II826M,1.0340737
193,208,O0II826M,A0AMMX3Y4,1.0033021
208,193,A0AMMX3Y4,O0II826M,1.0033021
30,193,Q9OR56FA,O0II826M,0.91629076
193,30,O0II826M,Q9OR56FA,0.91629076
31,193,O0J2QP89,O0II826M,0.91629076
193,31,O0II826M,O0J2QP89,0.91629076
67,193,Q94J1RI2,O0II826M,0.91629076
193,67,O0II826M,Q94J1RI2,0.91629076
165,194,Q9NQFLLF,P0YUP126,1.2039728
194,165,P0YUP126,Q9NQFLLF,1.2039728
11,194,O05XFF08,P0YUP126,1.0498221
194,11,P0YUP126,O05XFF08,1.0498221
41,194,P0VZHWJ5,P0YUP126,1.0498221
194,41,P0YUP126,P0VZHWJ5,1.0498221
74,194,A0AXEQBNN,P0YUP126,1.0498221
194,74,P0YUP126,A0AXEQBNN,1.0498221
178,194,O011Q7UU,P0YUP126,1.0498221
194,178,P0YUP126,O011Q7UU,1.0498221
13,194,O0DBDW21,P0YUP126,0.91629076
194,13,P0YUP126,O0DBDW21,0.91629076
58,194,A0AKH2VL2,P0YUP126,0.91629076
194,58,P0YUP126,A0AKH2VL2,0.91629076
92,194,P093KMK8,P0YUP126,0.91629076
194,92,P0YUP126,P093KMK8,0.91629076
71,195,O0R7KO60,O0832EJ4,1.0861897
195,71,O0832EJ4,O0R7KO60,1.0861897
7,195,A0ANQ4FMR,O0832EJ4,1.0498221
195,7,O0832EJ4,A0ANQ4FMR,1.0498221
177,195,Q9V1XG15,O0832EJ4,1.0498221
195,177,O0832EJ4,Q9V1XG15,1.0498221
113,195,O08XF7KR,O0832EJ4,0.98082924
195,113,O0832EJ4,O08XF7KR,0.98082924
22,195,O06QICA9,O0832EJ4,0.91629076
195,22,O0832EJ4,O06QICA9,0.91629076
82,195,P0APRPN3,O0832EJ4,0.91629076
195,82,O0832EJ4,P0APRPN3,0.91629076
99,195,P0XFGCA2,O0832EJ4,0.91629076
195,99,O0832EJ4,P0XFGCA2,0.91629076
146,195,Q9XVA2II,O0832EJ4,0.91629076
195,146,O0832EJ4,Q9XVA2II,0.91629076
169,195,A0AH811KH,O0832EJ4,0.91629076
195,169,O0832EJ4,A0AH811KH,0.91629076
196,200,P0TD44KK,Q9B7R314,1.3217559
200,196,Q9B7R314,P0TD44KK,1.3217559
30,196,Q9OR56FA,P0TD44KK,1.2039728
196,30,P0TD44KK,Q9OR56FA,1.2039728
196,198,P0TD44KK,P07OONNF,1.2039728
198,196,P07OONNF,P0TD44KK,1.2039728
8,197,A0AVG0FN9,P0QS3D62,1.1856236
197,8,P0QS3D62,A0AVG0FN9,1.1856236
137,197,A0AQC1IYZ,P0QS3D62,1.1368335
197,137,P0QS3D62,A0AQC1IYZ,1.1368335
73,197,Q9479T6B,P0QS3D62,1.0033021
197,73,P0QS3D62,Q9479T6B,1.0033021
147,197,Q9C1HH5V,P0QS3D62,1.0033021
197,147,P0QS3D62,Q9C1HH5V,1.0033021
197,217,P0QS3D62,A0AYOS0FB,0.90799195
217,197,A0AYOS0FB,P0QS3D62,0.90799195
198,200,P07OONNF,Q9B7R314,1.3217559
200,198,Q9B7R314,P07OONNF,1.3217559
154,198,P0WVZNVS,P07OONNF,1.2039728
198,154,P07OONNF,P0WVZNVS,1.2039728
165,198,Q9NQFLLF,P07OONNF,1.2039728
198,165,P07OONNF,Q9NQFLLF,1.2039728
27,199,P02DGTFL,P0ILDZMJ,1.0340737
199,27,P0ILDZMJ,P02DGTFL,1.0340737
83,199,Q9P08J38,P0ILDZMJ,1.0340737
199,83,P0ILDZMJ,Q9P08J38,1.0340737
150,199,P0AJEPEE,P0ILDZMJ,1.0340737
199,150,P0ILDZMJ,P0AJEPEE,1.0340737
188,199,Q9V7LN2I,P0ILDZMJ,1.0340737
199,188,P0ILDZMJ,Q9V7LN2I,1.0340737
